show_id,type,title,director,cast,country,release_year,rating,duration,listed_in
s778,Movie,And Then Came Lola,"Ellen Seidler, Megan Siler","Ashleigh Sumner, Jill Bennett, Cathy DeBuono, Jessica Graham, Angelyna Martinez, Candy Tolentino, Linda Ignazi, Jenoa Harlow, Lisa Dewey, Kathy Domenici",United States,2009,TV-MA,70.0,"Comedies, Independent Movies, LGBTQ Movies"
s780,Movie,Battlefield Earth,Roger Christian,"John Travolta, Barry Pepper, Forest Whitaker, Kim Coates, Sabine Karsenti, Richard Tyson, Kelly Preston, Michael MacRae, Shaun Austin-Olsen, Tim Post, Michael Byrne",United States,2000,PG-13,118.0,"Action & Adventure, Cult Movies, Sci-Fi & Fantasy"
s782,Movie,Black Holes | The Edge of All We Know,Peter Galison,Unkown,United States,2021,TV-14,99.0,Documentaries
s783,Movie,Bliss,Lance Young,"Craig Sheffer, Sheryl Lee, Terence Stamp, Casey Siemaszko, Spalding Gray, Lois Chiles, Blu Mankuma, Ken Camroux-Taylor, Eli Gabay, Molly Parker",Canada,1997,R,103.0,"Dramas, Romantic Movies"
s784,Movie,Carnaval,Leandro Neri,"Giovana Cordeiro, Gkay, Bruna Inocencio, Samya Pascotto, Flavia Pavanelli, Micael Borges, Jean Pedro, Rafael Medrado, Nikolas Antunes, Stella Miranda",Brazil,2021,TV-MA,95.0,"Comedies, International Movies, Music & Musicals"
s785,Movie,Cloudburst,Thom Fitzgerald,"Olympia Dukakis, Ryan Doucette, Brenda Fricker, Kristin Booth, Michael McPhee, John Dunsworth, Jeremy Akerman, Mary-Colin Chisholm, Kevin Kincaid",United States,2011,TV-MA,93.0,"Comedies, Dramas, Independent Movies"
s786,TV Show,Cocomelon,Unkown,Unkown,United States,2021,TV-Y,3.0,Kids' TV
s787,Movie,Company of Heroes,Don Michael Paul,"Tom Sizemore, Chad Michael Collins, Vinnie Jones, Dimitri Diatchenko, Neal McDonough, Jürgen Prochnow, Sam Spruell, Richard Sammel, Philip Rham, Alastair Mackenzie",United States,2013,R,101.0,"Action & Adventure, Dramas"
s788,Movie,Cradle 2 the Grave,Andrzej Bartkowiak,"Jet Li, DMX, Anthony Anderson, Kelly Hu, Tom Arnold, Mark Dacascos, Gabrielle Union, Michael Jace, Drag-On, Paige Hurd",United States,2003,R,101.0,Action & Adventure
s789,Movie,Domestic Disturbance,Harold Becker,"John Travolta, Vince Vaughn, Teri Polo, Matt O'Leary, Ruben Santiago-Hudson, Susan Floyd, Angelica Page, Steve Buscemi, Chris Ellis",United States,2001,PG-13,89.0,Thrillers
s790,TV Show,Downton Abbey,Unkown,"Hugh Bonneville, Jessica Brown Findlay, Samantha Bond, Laura Carmichael, Jim Carter, Raquel Cassidy, Brendan Coyle, Tom Cullen, Michelle Dockery, Kevin Doyle, Siobhan Finneran, Michael Fox, Joanne Froggatt, Matthew Goode, Harry Hadden-Paton, Thomas Howes, Lily James, Rob James-Collier, Rose Leslie, Phyllis Logan, Elizabeth McGovern, Sophie McShera, Lesley Nicol, Maggie Smith, Penelope Wilton",United Kingdom,2015,TV-14,6.0,"British TV Shows, International TV Shows, TV Dramas"
s791,Movie,Dream/Killer,Andrew Jenks,"Bill Ferguson, Ryan Ferguson",United States,2015,TV-MA,109.0,Documentaries
s792,Movie,Felon,Ric Roman Waugh,"Stephen Dorff, Val Kilmer, Harold Perrineau, Marisol Nichols, Anne Archer, Nick Chinlund, Nate Parker, Johnny Lewis, Sam Shepard, Jake Walker, Joey Villasenor, Antonio Leyba, Mike Seal, Richard Caruso, Kevin Wiggins, Larnell Stovall, Mara Holguin, Elton Walker, Brittany Perrineau, Esodie Geiger, Jermaine Washington, Greg Serano, Brian Keith Gamble, Mark Sivertsen, Carrie Fleming, Adam Taylor, Chris Browning, John Koyama, Shawn Prince, Christopher Dempsey, Cynthia Ruffin",United States,2008,R,104.0,"Action & Adventure, Dramas"
s793,Movie,Flipped,Rob Reiner,"Madeline Carroll, Callan McAuliffe, Rebecca De Mornay, Anthony Edwards, John Mahoney, Penelope Ann Miller, Aidan Quinn, Kevin Weisman, Morgan Lily, Ryan Ketzner",United States,2010,PG,90.0,"Comedies, Dramas, Romantic Movies"
s794,Movie,Fools Rush In,Andy Tennant,"Matthew Perry, Salma Hayek, Jon Tenney, Carlos Gómez, Tomas Milian, Siobhan Fallon Hogan, John Bennett Perry, Stanley DeSantis, Suzanne Snyder, Anne Betancourt, Jill Clayburgh",United States,1997,PG-13,109.0,"Comedies, Romantic Movies"
s795,Movie,Gold Statue,Tade Ogidan,"Gabriel Afolayan, Kunle Remi, Richard Mofe-Damijo, Sola Sobowale, Kelvin Ikeduba, Kunle Fawole, Norbert Young, Alibaba Akporobome, Segun Arinze, Rycardo Agbor",Nigeria,2019,TV-14,145.0,"Comedies, Dramas, International Movies"
s796,TV Show,Happy Endings,Unkown,"Eliza Coupe, Elisha Cuthbert, Zachary Knighton, Adam Pally, Damon Wayans Jr., Casey Wilson",United States,2012,TV-14,3.0,TV Comedies
s797,Movie,Hostel: Part III,Scott Spiegel,"Kip Pardue, Brian Hallisay, John Hensley, Sarah Habel, Chris Coy, Skyler Stone, Thomas Kretschmann, Zulay Henao, Nickola Shreli, Derrick Carr",United States,2011,R,88.0,"Cult Movies, Horror Movies"
s798,Movie,I Am Sam,Jessie Nelson,"Sean Penn, Michelle Pfeiffer, Dakota Fanning, Dianne Wiest, Loretta Devine, Richard Schiff, Laura Dern, Brad Silverman, Joseph Rosenberg, Stanley DeSantis, Doug Hutchison",United States,2001,PG-13,132.0,Dramas
s799,Movie,Love Jones,Theodore Witcher,"Larenz Tate, Nia Long, Isaiah Washington, Lisa Nicole Carson, Bill Bellamy, Leonard Roberts, Bernadette L. Clarke, Khalil Kain",United States,1997,R,109.0,"Comedies, Dramas, Independent Movies"
s800,Movie,Million Dollar Baby,Clint Eastwood,"Clint Eastwood, Hilary Swank, Morgan Freeman, Anthony Mackie, Jay Baruchel, Mike Colter, Lucia Rijker, Brían F. O'Byrne, Margo Martindale, Riki Lindhome",United States,2004,PG-13,133.0,"Dramas, Sports Movies"
s801,Movie,Mosquita y Mari,Aurora Guerrero,"Fenessa Pineda, Venecia Troncoso, Joaquín Garrido, Laura Patalano, Dulce Maria Solis, Marisela Uscanga, Melissa Uscanga, Omar Leyva, Tonita Castro, Paul Alayo",United States,2012,TV-14,85.0,"Dramas, Independent Movies, LGBTQ Movies"
s802,Movie,Never Back Down 2: The Beatdown,Michael Jai White,"Michael Jai White, Dean Geyer, Alex Meraz, Todd Duffee, Scottie Epstein, Jillian Murray, Evan Peters, Stacey Asaro, Gralen Bryant Banks, Rus Blackwell",United States,2011,R,104.0,"Action & Adventure, Dramas, Sports Movies"
s803,Movie,Ninja Assassin,James McTeigue,"Rain, Naomie Harris, Ben Miles, Rick Yune, Shô Kosugi, Sung Kang, Richard van Weyden, Thorston Manderlay, Wladimir Tarasjanz, Eleonore Weisgerber",Germany,2009,R,99.0,Action & Adventure
s805,Movie,Population 436,Michelle MacLaren,"Jeremy Sisto, Fred Durst, Charlotte Sullivan, David Ames, Cory Cassidy, James Blicq, Martin Trudel, Reva Timbers, Rick Skene, Peter Outerbridge, Dana Horrox",Canada,2006,R,93.0,"Horror Movies, Thrillers"
s807,Movie,Seven Souls in the Skull Castle: Season Moon Jogen,Hidenori Inoue,"Sota Fukushi, Taichi Saotome, Shohei Miura, Kenta Suga, Soichi Hirama, Shoko Takada, Ikkei Watanabe",United States,2017,TV-14,204.0,"Action & Adventure, Dramas, International Movies"
s808,Movie,Seven Souls in the Skull Castle: Season Moon Kagen,Hidenori Inoue,"Mamoru Miyano, Hiroki Suzuki, Tomoki Hirose, Ryo Kimura, Kodai Matsuoka, Aki Hano, Tetsuya Chiba",United States,2017,TV-PG,212.0,"Action & Adventure, Dramas, International Movies"
s809,Movie,Sniper: Legacy,Don Michael Paul,"Tom Berenger, Chad Michael Collins, Doug Allen, Dominic Mafham, Mercedes Mason, Mark Lewis Jones, Nestor Serrano, Dennis Haysbert, Alex Roe, Yana Marinova",United States,2014,R,98.0,Action & Adventure
s810,Movie,Starsky & Hutch,Todd Phillips,"Ben Stiller, Owen Wilson, Vince Vaughn, Juliette Lewis, Snoop Dogg, Fred Williamson, Jason Bateman, Amy Smart, Carmen Electra, George Cheung",United States,2004,PG-13,101.0,"Action & Adventure, Comedies"
s811,Movie,Streets of Fire,Walter Hill,"Michael Paré, Diane Lane, Rick Moranis, Amy Madigan, Willem Dafoe, Deborah Van Valkenburgh, Richard Lawson, Rick Rossovich, Bill Paxton, Lee Ving",United States,1984,PG,94.0,"Action & Adventure, Classic Movies, Cult Movies"
s812,Movie,Super Monsters: Once Upon a Rhyme,Steve Ball,"Elyse Maloway, Vincent Tong, Andrea Libman, Alessandro Juliani, Nicole Anthony, Erin Mathews, Diana Kaarina, Gigi Saul Guerrero, Asia Mattu, Rukiya Bernard, Ian James Corlett, Britt McKillip",United States,2021,TV-Y,25.0,Children & Family Movies
s813,Movie,Swordfish,Dominic Sena,"John Travolta, Hugh Jackman, Halle Berry, Don Cheadle, Sam Shepard, Vinnie Jones, Drea de Matteo, Rudolf Martin, Zach Grenier, Camryn Grimes",United States,2001,R,99.0,Action & Adventure
s815,Movie,The Four Seasons,Alan Alda,"Alan Alda, Carol Burnett, Len Cariou, Sandy Dennis, Rita Moreno, Jack Weston, Bess Armstrong, Elizabeth Alda, Beatrice Alda",United States,1981,PG,108.0,"Comedies, Romantic Movies"
s816,Movie,The Girl King,Mika Kaurismäki,"Malin Buska, Sarah Gadon, Michael Nyqvist, Lucas Bryant, Laura Birn, Hippolyte Girardot, Peter Lohmeyer, François Arnaud, Patrick Bachau, Ville Virtanen, Martina Gedeck",United States,2015,TV-MA,106.0,"Dramas, International Movies, LGBTQ Movies"
s817,Movie,The Interpreter,Sydney Pollack,"Nicole Kidman, Sean Penn, Catherine Keener, Jesper Christensen, Yvan Attal, Earl Cameron, George Harris, Michael Wright, Clyde Kusatsu, Eric Keenleyside, Hugo Speer",United Kingdom,2005,PG-13,128.0,Thrillers
s818,Movie,The Meddler,Lorene Scafaria,"Susan Sarandon, Rose Byrne, J.K. Simmons, Cecily Strong, Jerrod Carmichael, Michael McKean, Jason Ritter, Billy Magnussen, Lucy Punch, Sarah Baker",United States,2015,PG-13,104.0,"Comedies, Dramas, Independent Movies"
s819,Movie,The Mirror Has Two Faces,Barbra Streisand,"Barbra Streisand, Jeff Bridges, Lauren Bacall, George Segal, Mimi Rogers, Pierce Brosnan, Brenda Vaccaro, Austin Pendleton, Elle Macpherson, Ali Marsh, Leslie Stefanson, Taina Elg, Lucy Avery Brooke, Amber Smith",United States,1996,PG-13,127.0,"Comedies, Dramas, Romantic Movies"
s820,Movie,The Outlaw Josey Wales,Clint Eastwood,"Clint Eastwood, Sondra Locke, Chief Dan George, Bill McKinney, John Vernon, Paula Trueman, Sam Bottoms, Geraldine Keams, Woodrow Parfrey, Joyce Jameson",United States,1976,PG,136.0,"Action & Adventure, Classic Movies"
s821,TV Show,The Platform,Unkown,"Maxim Khalil, Abdulmohsen Alnemr, Samr Ismaiel, Khaled Alkeesh, Samar Sami, Salloum Haddad, Ahmad Aljasmii, Khaled El Sayed, Yaser Alneyadi, Leen Gherra, Dean Cain, Moatasem Alnahar, Mahira Abdelaziz",United Arab Emirates,2021,TV-14,3.0,"International TV Shows, TV Dramas, TV Mysteries"
s822,Movie,The Wedding Guest,Michael Winterbottom,"Dev Patel, Radhika Apte, Jim Sarbh",United Kingdom,2018,R,97.0,"Dramas, Romantic Movies, Thrillers"
s823,Movie,The Wind,Emma Tammi,"Caitlin Gerard, Julia Goldani Telles, Ashley Zukerman, Miles Anderson, Dylan McTee",United States,2019,R,88.0,Horror Movies
s824,Movie,Then Came You,Peter Hutchings,"Asa Butterfield, Maisie Williams, Nina Dobrev, Ken Jeong, Tyler Hoechlin, David Koechner, Peyton List, Tituss Burgess",United States,2019,TV-MA,97.0,"Comedies, Dramas, Independent Movies"
s825,Movie,Welcome Home,George Ratliff,"Aaron Paul, Emily Ratajkowski, Riccardo Scamarcio, Katy Louise Saunders, Alice Bellagamba",United States,2018,R,97.0,Thrillers
s827,Movie,Bo Burnham: Inside,Bo Burnham,Bo Burnham,United States,2021,TV-MA,88.0,Stand-Up Comedy
s828,Movie,One Lagos Night,Ekene Som Mekwunye,"Frank Donga, Gold Ikponmwosa, Ali Nuhu, Eniola Badmus, Ogbolor, Genoveva Umeh, Gbubemi Ejeye, Ajayi Akorede, Serge Noujaim",United States,2021,TV-14,103.0,"Comedies, International Movies"
s829,Movie,Collateral Beauty,David Frankel,"Will Smith, Edward Norton, Kate Winslet, Michael Peña, Helen Mirren, Naomie Harris, Keira Knightley, Jacob Latimore, Ann Dowd, Liza Colón-Zayas",United States,2016,PG-13,97.0,Dramas
s830,Movie,Dog Gone Trouble,Kevin Johnson,"Big Sean, Pamela Adlon, Lucy Hale, Marissa Jaret Winokur, Wilmer Valderrama, Joel McHale, Seth Rollins, Damon Wayans Jr., Olivia Holt, Carlos PenaVega",United States,2021,TV-Y7,88.0,"Children & Family Movies, Comedies"
s831,TV Show,The Kominsky Method,Unkown,"Michael Douglas, Alan Arkin, Sarah Baker, Nancy Travis, Susan Sullivan, Lisa Edelstein, Emily Osment, Graham Rogers, Jenna Lyng Adams, Ashleigh LaThrop, Melissa Tang, Casey Thomas Brown, Ann-Margret, Danny DeVito",United States,2021,TV-MA,3.0,"TV Comedies, TV Dramas"
s835,Movie,Blue Miracle,Julio Quintana,"Jimmy Gonzales, Dennis Quaid, Anthony Gonzalez, Bruce McGill, Raymond Cruz, Nathan Arenas, Miguel Angel Garcia, Isaac Arellanes, Steve Gutierrez, Dana Wheeler-Nicholson, Fernanda Urrejola, Silverio Palacios",United States,2021,TV-PG,97.0,"Children & Family Movies, Dramas, Faith & Spirituality"
s837,Movie,Ghost Lab,Paween Purijitpanya,"Thanapob Leeratanakachorn, Paris Intarakomalyasut, Nuttanicha Dungwattanawanich, Suquan Bulakul, Rachanee Siralert, Chaleeda Gilbert, Nuttawut Jenmana, Alanta Potjes, Anchuleeon Buagaew, Jinjuta Rattanaburi",Thailand,2021,TV-MA,118.0,"Horror Movies, International Movies, Thrillers"
s839,Movie,Soy Rada: Serendipity,Pablo Faro,Agustín Aristarán,Argentina,2021,TV-MA,70.0,Stand-Up Comedy
s840,Movie,The Day I lost My Shadow,Soudade Kaadan,"Sawsan Arsheed, Reham Kassar, Samer Ismael, Owiss Mokhallati, Hanane Hajj Ali, Yassin Albokhari, Yamam Al Hassan, Noor Maghout, Mohammad Alsayyed Ali, Mostafa Alkar, Amal Assaf, Madonna Adib, Marwa Almassri, Abdel Nasser Maraqbi",Syria,2018,TV-MA,91.0,"Dramas, Independent Movies, International Movies"
s841,Movie,Baggio: The Divine Ponytail,Letizia Lamartire,"Andrea Arcangeli, Valentina Bellè, Andrea Pennacchi, Antonio Zavatteri, Anna Ferruzzo, Riccardo Goretti, Thomas Trabacchi, Marc Clotet, Martufello",Italy,2021,TV-MA,92.0,"Dramas, International Movies, Sports Movies"
s842,Movie,Gatao - The Last Stray,Ray Jiang,"Cheng Jen-shuo, Nikki Hsieh, Jack Kao, Lung Shao-hua, Alan Kuo, Alex Ko, Huang Shang-ho, Gary Tang, Chang Zhang-xing, Panda Wu, Samuel Ku, Justin Sheng",United States,2021,TV-MA,120.0,"Action & Adventure, Dramas, International Movies"
s844,TV Show,JoJo's Bizarre Adventure,Unkown,"Kazuyuki Okitsu, Tomokazu Sugita, Daisuke Ono, Unsho Ishizuka, Kensho Ono, Takehito Koyasu, Yoku Shioya, Yoji Ueda, Ayako Kawasumi, Takuya Sato, Atsuko Tanaka, Atsushi Imaruoka, Daisuke Hirakawa, Fuminori Komatsu, Kenta Miyake, Misato Fukuen, Yuki Kaji, Wataru Takagi, Takahiro Sakurai, Yuichi Nakamura, Junichi Suwabe, Kohsuke Toriumi, Daiki Yamashita, Junya Enoki",Japan,2016,TV-MA,3.0,"Anime Series, International TV Shows"
s845,Movie,Nail Bomber: Manhunt,Daniel Vernon,Unkown,United States,2021,TV-MA,73.0,"Documentaries, International Movies"
s846,Movie,A Place in the Stars,Steve Gukas,"Gideon Okeke, Dejumo Lewis, Segun Arinze, Amaka Mgbor, Mathilda Obaseki, Yemi Blaque, Lantana Ahmed, Patrick Otoro, Femi Brach, Ladi Alpha",United States,2014,TV-14,110.0,"Dramas, International Movies, Thrillers"
s847,Movie,Home,Tim Johnson,"Jim Parsons, Rihanna, Steve Martin, Jennifer Lopez, Matt Jones, Brian Stepanek, April Lawrence",United States,2015,PG,94.0,"Children & Family Movies, Comedies, Sci-Fi & Fantasy"
s849,TV Show,Master of None,Unkown,"Aziz Ansari, Noël Wells, Eric Wareheim, Lena Waithe, Kelvin Yu, Fatima Ansari, Shoukath Ansari, Alessandra Mastronardi, Bobby Cannavale",United States,2021,TV-MA,3.0,"TV Comedies, TV Dramas"
s850,Movie,Sam Smith: Love Goes - Live at Abbey Road Studios,Unkown,Sam Smith,United States,2020,TV-G,61.0,"International Movies, Music & Musicals"
s851,Movie,99 Songs,Vishwesh Krishnamoorthy,"Ehan Bhat, Edilsy Vargas, Manisha Koirala, Lisa Ray, Tenzin Dalha, Warina Hussain, Ranjit Barot, Neel Tyagi, Rahul Ram, Diwakar Pundir",India,2021,TV-14,131.0,"Dramas, International Movies, Music & Musicals"
s852,Movie,99 Songs (Tamil),Unkown,Unkown,United States,2021,TV-14,131.0,"Dramas, International Movies, Music & Musicals"
s853,Movie,99 Songs (Telugu),Unkown,Unkown,United States,2021,TV-14,131.0,"Dramas, International Movies, Music & Musicals"
s854,Movie,Army of the Dead,Zack Snyder,"Dave Bautista, Ella Purnell, Omari Hardwick, Garret Dillahunt, Ana de la Reguera, Theo Rossi, Matthias Schweighöfer, Nora Arnezeder, Hiroyuki Sanada, Tig Notaro, Raúl Castillo, Huma Qureshi, Samantha Win, Richard Cetrone, Michael Cassidy",United States,2021,R,148.0,"Action & Adventure, Horror Movies"
s855,Movie,Creating an Army of the Dead,Unkown,Unkown,United States,2021,TV-MA,29.0,Documentaries
s856,TV Show,Jurassic World Camp Cretaceous,Unkown,"Paul-Mikél Williams, Jenna Ortega, Sean Giambrone, Kausar Mohammed, Ryan Potter, Raini Rodriguez, Jameela Jamil, Glen Powell",United States,2021,TV-Y7,3.0,"Kids' TV, TV Action & Adventure, TV Sci-Fi & Fantasy"
s857,Movie,Strain,Uduak-Obong Patrick,"Okey Uzoeshi, Angel Unigwe, Nifemi Lawal, Alex Usifo, Gloria Anozie-Young, Shushu Abubakar, Aproko Doctor",United States,2020,TV-MA,107.0,"Dramas, International Movies"
s859,Movie,678,Mohamed Diab,"Maged El-Kidwani, Bassem Samra, Ahmed El Fishawy, Nelly Kariem, Boshra, Nahed El Sebaï, Marwa Mehran, Sawsan Badr, Omar El Saeed, Moataz Al-Demerdash",United States,2009,TV-14,99.0,"Dramas, Independent Movies, International Movies"
s860,Movie,Asmaa,Amr Salama,"Hend Sabry, Maged El-Kidwani, Hany Adel, Sayed Rajab, Ahmed Kamal, Boutros Ghaly, Laila Ezz El Arab, Samia Asaad, Fatmah Adel, Mohamad Yones, Mohamed Abd El Azim",Egypt,2011,TV-14,92.0,"Dramas, International Movies"
s861,Movie,Hating Peter Tatchell,Christopher Amos,Unkown,Australia,2020,TV-MA,91.0,"Documentaries, International Movies, LGBTQ Movies"
s862,Movie,Little Singham Future mein Satakli,Prakash Satam,"Anamaya Verma, Ganesh Divekar, Jigna Bharadhwaj, Saumya Daan, Sonal Kaushal, Sumriddhi Shukla",United States,2021,TV-Y7,47.0,"Children & Family Movies, Comedies"
s864,Movie,Spy Kids: All the Time in the World,Robert Rodriguez,"Jessica Alba, Joel McHale, Rowan Blanchard, Mason Cook, Jeremy Piven, Alexa PenaVega, Daryl Sabara, Ricky Gervais, Danny Trejo",United States,2011,PG,88.0,"Children & Family Movies, Comedies"
s865,Movie,Taxi No. 9211,Milan Luthria,"Nana Patekar, John Abraham, Sameera Reddy, Sonali Kulkarni, Shivaji Satham, Nassar Abdulla, Kurush Deboo, Smita Jaykar",United States,2006,TV-14,116.0,"Dramas, International Movies, Thrillers"
s866,Movie,Sabotage,David Ayer,"Arnold Schwarzenegger, Sam Worthington, Olivia Williams, Terrence Howard, Joe Manganiello, Josh Holloway, Mireille Enos, Harold Perrineau, Martin Donovan, Max Martini, Mark Schlegel, Kevin Vance",United States,2014,R,109.0,"Action & Adventure, Dramas"
s867,Movie,Small Town Crime,"Eshom Nelms, Ian Nelms","John Hawkes, Anthony Anderson, Octavia Spencer, Robert Forster, Clifton Collins Jr., Jeremy Ratchford, James Lafferty, Michael Vartan, Daniel Sunjata, Don Harvey, Stefanie Scott, Caity Lotz, Dale Dickey",United States,2017,R,92.0,Thrillers
s868,Movie,The Last Days,James Moll,Unkown,United States,1998,PG-13,87.0,Documentaries
s871,Movie,Amy Tan: Unintended Memoir,James Redford,Amy Tan,United States,2021,TV-14,101.0,Documentaries
s872,Movie,Sardar Ka Grandson,Kaashvie Nair,"Arjun Kapoor, Neena Gupta, Rakul Preet Singh, Kumud Mishra, Aditi Rao Hydari, John Abraham, Kanwaljeet Singh, Soni Razdan, Masood Akhtar, Divya Seth, Ravjeet Singh, Akashdeep Sabir",India,2021,TV-14,140.0,"Comedies, Dramas, International Movies"
s873,Movie,Sleight,J.D. Dillard,"Jacob Latimore, Seychelle Gabriel, Sasheer Zamata, Storm Reid, Cameron Esposito, Dulé Hill, Michael Villar, Brandon Johnson, Donzaleigh Abernathy, Jay Walker",United States,2016,R,89.0,"Dramas, Independent Movies, Sci-Fi & Fantasy"
s874,Movie,Ahaan,Nikhil Pherwani,"Arif Zakaria, Abuli Mamaji, Niharika Singh, Rajit Kapoor, Plabita Borthakur, Shilpa Mehta, Kaizaad Kotwal, Sonali Sachdev, Haresh Raut",India,2021,TV-MA,81.0,"Dramas, Independent Movies, International Movies"
s876,Movie,Love or Money,Mae Czarina Cruz,"Angelica Panganiban, Coco Martin, Gelli de Belen, Ketchup Eusebio, Cai Cortez, Matet De Leon, Dante Rivero, Teresa Loyzaga, Norm Mcleod",United States,2020,TV-MA,116.0,"Dramas, International Movies, Romantic Movies"
s878,Movie,Cinema Bandi,Praveen Kandregula,"Vikas Vasistha, Sandeep Varanasi, Rag Mayur, Trishara, Munivenkatapa, Uma Yg, Sirivennela Yanamandhala, Sindhu Sreenivasa Murthy",India,2021,TV-MA,99.0,"Comedies, Independent Movies, International Movies"
s879,Movie,Ferry,Cecilia Verheyden,"Frank Lammers, Elise Schaap, Huub Stapel, Monic Hendrickx, Raymond Thiry, Maarten Heijmans, Yannick van de Velde",Belgium,2021,TV-MA,107.0,"Dramas, International Movies, Thrillers"
s881,TV Show,Haunted,Unkown,Unkown,United States,2021,TV-MA,3.0,"Reality TV, TV Horror, TV Thrillers"
s882,Movie,I Am All Girls,Donovan Marsh,"Erica Wessels, Hlubi Mboya, Deon Lotz, Brendon Daniels, Mothusi Magano",South Africa,2021,TV-MA,107.0,"Dramas, International Movies, Thrillers"
